Source,Target,Type,Id,Label,timeset,Weight,a,tender_indicator_integrity_single_bid,tender_indicator_integrity_call_for_tender_publication,tender_indicator_integrity_advertisement_period,tender_indicator_integrity_procedure_type,tender_indicator_integrity_decision_period,tender_indicator_integrity_tax_haven,tender_indicator_integrity_new_company,tender_indicator_administrative_centralized_procurement,tender_indicator_administrative_electronic_auction,tender_indicator_administrative_covered_by_gpa,tender_indicator_administrative_framework_agreement,tender_indicator_administrative_english_as_foreign_language,tender_indicator_administrative_notice_and_award_discrepancies,tender_indicator_transparency_number_of_key_missing_fields,mean_cri,cri_cat
EU_body_9a49525bd55eeb135fd26bf6e35a2934fc4eb6b305592e02a0759c799942daf1,EU_body_d271e5a18698248ee979276510e82fd764a337904ad7980abd12e3f381717a6a,Undirected,97678,,,1,98125,100,100,100,100,NA,100,NA,NA,0,0,0,0,91.6667,NA,59.16667,high
EU_body_ed6fab34f692a4cc88b554083ba9cfdd4fce72ddcc0ed52514aae3131c2a010e,EU_body_8783c9107cbae8aa6c4248ef57db746d5cc55b0fc78d8bb2ad48d93081104acb,Undirected,49367,,,1,49552,0,100,100,100,NA,100,NA,NA,0,0,0,100,56.25,NA,55.625,high
EU_body_7951864382c6ad7ba59f2c2682ccf5f790e29dc28c4c9b6b5490e26af2cc5db2,EU_body_4743645d49bfe951fb3976ede18b7d1c31695bada0792117519c3df0f9c0ac8f,Undirected,194147,,,1,195042,100,100,100,100,NA,100,NA,NA,0,100,100,0,83.3333,NA,78.33333,high
EU_body_3a54dfbb817ac6f0fadbbb6fee27f7cd3d93dd91369d4925af7280414cceda0d,EU_body_485709138b99aeae8e4833b7778f0b4f884280503b9d9d9b5da10d6334c0b03d,Undirected,194038,,,1,194898,0,100,100,100,NA,NA,NA,NA,0,0,0,0,81.8182,NA,42.424244,low
EU_body_c7fb8fd1e518aea2ddb5ce673ce91a887a1bdece2a41f8747346b75c6e6c94d4,EU_body_485709138b99aeae8e4833b7778f0b4f884280503b9d9d9b5da10d6334c0b03d,Undirected,193514,,,1,194374,100,100,100,100,NA,NA,NA,NA,0,100,100,0,83.3333,NA,75.925922,high
EU_body_dd63c00c9f47f12ff213e9b76dc7a2891f205d19744c3bd701c0c4ebbd2b451d,EU_body_800bbbb82f5419a2ff2d66ed52bee79e5bc8e2db51c5d5c67321f231042f1390,Undirected,145244,,,1,145828,100,100,100,100,NA,NA,NA,NA,0,0,100,0,83.3333,NA,64.814811,high
EU_body_b8a6d85376b7e3818793b206354044ab818556a45d45e52af7f5076b892975df,EU_body_25b1993a23226700cbcea652d5687138ff9d22c640ebf6ebc041f08dfe8a466e,Undirected,145648,,,1,146239,100,100,100,100,NA,100,NA,NA,100,0,0,0,91.6667,NA,69.16667,high
EU_body_4f7d2850df7f5e9953a13f8c1d462012ea8ef1fff47282aa0efc912bde2aef7d,EU_body_051b38ed77f3fba4285aa607a41d2fa80f979c6b7c47c09a22ca0c690fc4b33f,Undirected,194692,,,1,195702,100,100,100,100,NA,100,NA,NA,0,0,100,0,91.6667,NA,69.16667,high
EU_body_4f7d2850df7f5e9953a13f8c1d462012ea8ef1fff47282aa0efc912bde2aef7d,EU_body_95a3ae080eef5c7f25c87c6dbd76096a19b31121362e955e165c8d4c63becdd8,Undirected,194580,,,1,195590,100,100,100,100,NA,100,NA,NA,0,100,0,0,91.6667,NA,69.16667,high
EU_body_4f7d2850df7f5e9953a13f8c1d462012ea8ef1fff47282aa0efc912bde2aef7d,EU_body_31f650ed301e929e4ebfd40535c6c4888f693a076eb7fd22ba9b302f8ebdda6c,Undirected,194331,,,1,195274,100,100,100,100,NA,100,NA,NA,0,100,0,0,92.3077,NA,69.23077,high
EU_body_4f7d2850df7f5e9953a13f8c1d462012ea8ef1fff47282aa0efc912bde2aef7d,EU_body_d02cd4179cbb55f5d3bf4a39bfd18aa49d26d72c575860395da7797d550cb936,Undirected,50124,,,1,50482,100,100,100,100,NA,100,NA,NA,0,100,0,0,66.6667,NA,66.66667,high
EU_body_4f7d2850df7f5e9953a13f8c1d462012ea8ef1fff47282aa0efc912bde2aef7d,EU_body_171c31cd56735cb9bafc7a9a8879fc57809a785a846110e23279b7d4ceb73a0f,Undirected,49421,,,1,49606,100,100,100,100,NA,100,NA,NA,0,100,0,0,83.3333,NA,68.33333,high
EU_body_8fdb1d3a5d7b5af2eeeb4ae4ef0be0e0f6d9e212b61daabb4f0e8c5ae9fa5580,EU_body_171c31cd56735cb9bafc7a9a8879fc57809a785a846110e23279b7d4ceb73a0f,Undirected,98221,,,1,98762,100,100,100,100,NA,100,NA,NA,0,0,0,0,85.7143,NA,58.57143,high
EU_body_9a5f9a9cae970d3c015c527d394248530238057b63776e48e0355e4201dc3f2c,EU_body_449222b75ddd545051dfc8e704c7b54d17d0e88499c3f7d805650088f03030f0,Undirected,194276,,,1,195181,100,0,100,0,0,100,NA,NA,0,0,0,,,NA,33.333333,low
EU_body_9a5f9a9cae970d3c015c527d394248530238057b63776e48e0355e4201dc3f2c,EU_body_32add7019b48c90477b755cb1797a37688ef33445aa1ea96dac4c525d3543e14,Undirected,194184,,,1,195087,100,100,100,100,NA,100,NA,NA,0,0,100,0,83.3333,NA,68.33333,high
EU_body_9a5f9a9cae970d3c015c527d394248530238057b63776e48e0355e4201dc3f2c,EU_body_117797d513dd6c0f2d4918c8b5b8c6568d74e970163b1e8eb021852bed8ae014,Undirected,145645,,,1,146236,100,100,100,100,NA,100,NA,NA,0,0,100,0,90.9091,NA,69.09091,high
EU_body_9a5f9a9cae970d3c015c527d394248530238057b63776e48e0355e4201dc3f2c,EU_body_b16d745f8d2e3e7015333269b68c95f6625775a7e5d12a6d39611cf05aa3ec95,Undirected,145644,,,1,146235,100,100,100,100,NA,100,NA,NA,0,0,100,0,90.9091,NA,69.09091,high
EU_body_9a5f9a9cae970d3c015c527d394248530238057b63776e48e0355e4201dc3f2c,EU_body_2680537609812b943717d33f81d2fd3695b53089e6e71a0fc65a0b6413bd17b0,Undirected,49428,,,1,49613,100,100,100,100,NA,100,NA,NA,0,0,100,0,90.9091,NA,69.09091,high
EU_body_cc3bda315f33f27ed9b6a9078a9f8ab48a9681de15249324322e8fdf94bfdb17,hash::group_EU_body_2e1a97b7cf814dd4e63b71bd0f3027b00e0c2de34f302c581fea69fadb75acdf,Undirected,97990,,,1,98505,0,100,100,100,NA,0,NA,NA,100,0,0,0,83.3333,NA,48.33333,medium
EU_body_50a4d9068ebacab4f3399bcb8ec6479f80f741aa08084e931dde80346922afef,EU_body_ea6cdbfe80823b0e5ffe4a4a5d6abae082d7d4743da018b6d174ba3f85c33461,Undirected,194627,,,1,195637,100,100,100,100,NA,100,NA,NA,100,0,0,0,83.3333,NA,68.33333,high
EU_body_38ee3a3edee46030d1b59f71c901506e635884e8817864e9de18fa37c439a094,EU_body_ea6cdbfe80823b0e5ffe4a4a5d6abae082d7d4743da018b6d174ba3f85c33461,Undirected,49957,,,1,50266,100,100,100,100,NA,100,NA,NA,100,0,0,0,83.3333,NA,68.33333,high
EU_body_b59868555aa9694afafccb168b594502d888ee5bcbac530f7c3ec6852dbfd4b8,EU_body_53e8780f2c1be5958c91f50804c9213986bccccaa36bd5545abab2b396482c36,Undirected,194761,,,1,195790,100,100,100,100,NA,100,NA,NA,0,0,100,0,91.6667,NA,69.16667,high
EU_body_1940f92b5df54325c0fe0a30ca8be26342f932561197f55eb80e70e4fa9bdf89,EU_body_edf047527120173dded792ca72eb7a5e5167d1c4a1c03fab977a9506b101da42,Undirected,146161,,,1,146946,100,100,100,100,NA,100,NA,NA,0,100,100,0,90.9091,NA,79.09091,high
EU_body_1940f92b5df54325c0fe0a30ca8be26342f932561197f55eb80e70e4fa9bdf89,EU_body_7ae426458a4aa24dbef9c36618d0846ca21bc0fd9d2e440c4751c4015cb5702d,Undirected,98326,,,1,98872,100,100,100,100,NA,100,NA,NA,0,0,0,0,92.8571,NA,59.28571,high
EU_body_1940f92b5df54325c0fe0a30ca8be26342f932561197f55eb80e70e4fa9bdf89,EU_body_4dd9c8bc0fca4b164b1bec7ec03759dd5b95ac4854ae2f96ad8e8e7c152223ff,Undirected,49614,,,1,49918,0,0,100,100,0,100,NA,NA,0,0,0,,,NA,33.333333,low
EU_body_1940f92b5df54325c0fe0a30ca8be26342f932561197f55eb80e70e4fa9bdf89,EU_body_ff6f6e317531eb8cddd24bf36a3839cc053cdf646421bfc4f7d53779be5416f3,Undirected,49534,,,1,49823,0,100,100,100,NA,100,NA,NA,0,0,0,0,92.8571,NA,49.28571,medium
EU_body_1940f92b5df54325c0fe0a30ca8be26342f932561197f55eb80e70e4fa9bdf89,EU_body_c3184799c6e8a1db439f3f8a7e52b8cd211717bd0e709b98aadf50c27eb303fd,Undirected,49472,,,1,49707,0,0,100,0,0,100,NA,NA,0,0,100,,,NA,33.333333,low
EU_body_319ec2cd23c2fe55bf4b8cbb0dfb074c02a206629b01b4694145006025750165,EU_body_abca847e05f9106688e585158da5236b58dec39f9ffbc3dee4ae4459e69e0993,Undirected,49474,,,1,49709,100,100,100,100,NA,100,NA,NA,0,0,0,0,91.6667,NA,59.16667,high
EU_body_be6092d5ed98e9459ef2f192707ebae2174d5119ab765decc745c1e77047e23d,EU_body_abca847e05f9106688e585158da5236b58dec39f9ffbc3dee4ae4459e69e0993,Undirected,98094,,,1,98611,0,100,100,100,NA,100,NA,NA,0,0,0,0,83.3333,NA,48.33333,medium
EU_body_bdc8f1c81beeefd53a5bc07b62be1ec7d2a0620a73c9939e4f0bacd8c595ed6c,EU_body_abca847e05f9106688e585158da5236b58dec39f9ffbc3dee4ae4459e69e0993,Undirected,50252,,,1,50636,100,100,100,100,NA,100,NA,NA,100,0,0,0,60,NA,66,high
EU_body_b061dffb42c43a3a40175fb953e3463a39c102c4d0ad0c2a183d1af0cecf6fd6,EU_body_5689aefdcced910451e28163b56fb59d84ffa081befdcbe50f0184e0ade46333,Undirected,97066,,,1,97453,100,100,100,100,NA,NA,NA,NA,0,0,100,0,91.6667,NA,65.740744,high
EU_body_6aef377fdd3587fe4110c8d4f93538c7936c4bb84f6c2472b7ed1b228e9ffa86,EU_body_635e421ecf02e173e862c8aba7f5fac9e1fbbab321d7560aed7c01e799f75a6f,Undirected,49497,,,1,49750,0,100,100,100,NA,100,NA,NA,0,0,0,0,66.6667,NA,46.66667,low
EU_body_fd0d299bbf65ac3a61d16627fd55cb451cba4d2dc8b3718fa7800b7512334b3a,EU_body_5edc1931ca7b5c0717d1884a478f549261beecad31bfdc5758f76e517c52deb6,Undirected,194668,,,1,195678,0,100,100,100,NA,100,NA,NA,0,0,0,0,83.3333,NA,48.33333,medium
EU_body_fd0d299bbf65ac3a61d16627fd55cb451cba4d2dc8b3718fa7800b7512334b3a,EU_body_b84523f4f1250b523157d3ef4959bafa4e15edc37c2c22f3d8cc8c2906964bd6,Undirected,194665,,,1,195675,0,100,100,100,NA,100,NA,NA,0,0,100,0,69.2308,NA,56.92308,high
EU_body_fd0d299bbf65ac3a61d16627fd55cb451cba4d2dc8b3718fa7800b7512334b3a,EU_body_271901d5e812b8da13fd44f39684819da6dc165f196061a7151dc7ae0d340538,Undirected,145711,,,1,146318,0,100,100,100,NA,100,NA,NA,0,0,100,0,69.2308,NA,56.92308,high
EU_body_fd0d299bbf65ac3a61d16627fd55cb451cba4d2dc8b3718fa7800b7512334b3a,EU_body_66170d40877dd8a7d3f1843a536c1ac26bfd59f5547ba3b736559ced50da0202,Undirected,49499,,,1,49759,100,100,100,100,NA,100,NA,NA,0,0,0,0,52.9412,NA,55.29412,high
EU_body_e6a2528806560a36e8e0e5b82b3539bd62f1ecaf4529e1841911a54fd03d0f55,EU_body_26e0f2000aa4a0e443b2dca26f2e6980fc6d13a73a1099d1f41dcbc0895d5b79,Undirected,195017,,,1,196056,,0,100,100,0,100,NA,NA,0,0,0,,,NA,37.5,low
EU_body_c25528824068b7aca7851020a7d08e9d0b060b0d919201bef6e5d9ccbbffd935,EU_body_b7f972057312010ae3b2190c8121027bb7109bab8ddc96f725ab136825223e07,Undirected,49515,,,1,49793,100,100,100,100,NA,100,NA,NA,0,0,0,0,92.8571,NA,59.28571,high
EU_body_64e1263e7aa4142fd39d22904c5b677e705fa217de80f8d786e50ed17b660c3f,EU_body_b7f972057312010ae3b2190c8121027bb7109bab8ddc96f725ab136825223e07,Undirected,194508,,,1,195518,100,100,100,100,NA,100,NA,NA,0,0,0,0,66.6667,NA,56.66667,high
EU_body_d7cc23834ecabcc31153963e3b71377ed8e1d5975cd3fbbe3a0d17db63bbba54,EU_body_b7f972057312010ae3b2190c8121027bb7109bab8ddc96f725ab136825223e07,Undirected,97915,,,1,98410,100,100,100,100,NA,100,NA,NA,0,0,0,0,92.8571,NA,59.28571,high
EU_body_ee9a313f2695447bced5acace37cfbe6612e0254318ebe73fe779bd66191d961,EU_body_b7f972057312010ae3b2190c8121027bb7109bab8ddc96f725ab136825223e07,Undirected,49908,,,1,50217,100,100,100,100,NA,100,NA,NA,0,100,0,0,83.3333,NA,68.33333,high
EU_body_65db9f0ba6236faff501ecbb004e9e3df4c241dbecb1897c7f608ef5b2923517,EU_body_26dc18154589d54a55f124fb27949741407df09a727f640e2c20d411ef2485f6,Undirected,98226,,,1,98769,100,100,100,100,NA,100,NA,NA,0,0,0,0,81.8182,NA,58.18182,high
EU_body_65db9f0ba6236faff501ecbb004e9e3df4c241dbecb1897c7f608ef5b2923517,EU_body_ceeda1805833c715f72b12d4dbf1d32e7cf97fbf2c85d4b0987445e0a3e55226,Undirected,49516,,,1,49794,100,100,100,100,NA,100,NA,NA,0,0,0,0,91.6667,NA,59.16667,high
EU_body_ceb163045cd4239e526b7457696962f0d9526ae41a3a96b158411d8bf3e351a8,EU_body_8491e665ec7fcf8d2ac3c13e39704df62a1fe217951da8c99dcef40b22b0c0b1,Undirected,96747,,,1,97134,100,100,100,100,NA,NA,NA,NA,0,0,100,0,83.3333,NA,64.814811,high
EU_body_33b10734d8184c4d3fd384dea1204336b7fb7da3f879a299bb5bd6de2efcfd18,EU_body_b23fe1f5e84f2d47edf319c13c427533335c990010abccf5404964852c91039e,Undirected,98157,,,1,98682,0,0,100,0,0,100,NA,NA,0,0,0,,,NA,22.222222,low
EU_body_5bc4bebe03d8b699d2aaae5efa51f88f8839d4885d776e494013afba409977e5,EU_body_b6952a737335f3e9ab9c4acdf8a16af7e4b84d09ce808e3712b919365e471ae6,Undirected,146047,,,1,146713,100,100,100,100,NA,100,NA,NA,0,100,0,0,81.8182,NA,68.18182,high
